Ki
0.0026999990026999
8.3099000083099e-05
2.9499000029499e-05
0.0001549990001549
0.0009999990009998997
8.6899000086899e-05
0.0064999990064999
0.0064999990064999
0.000146082000146
0.1458999991459
0.0001239990001239
0.0015049990015049
0.0009999990009999
0.0015049990015049
4.09000000409e-07
0.0002945990002945
0.0002049990002049
2.4399000024399e-05
5.011000005011e-06
1.299000001299e-06
0.0009999990009999
3.5299000035299e-05
0.0004699990004699
1.8865000018865e-06
1.299000001299e-06
0.0009999990009998997
0.000146082000146
5.199000005199e-06
4.3099000043099e-05
0.0009999990009998997
6.600000006600002e-08
0.0064999990064999
2.4299000024299e-05
3.161000003161e-06
8.3099000083099e-05
5.011000005011e-06
0.0001759990001759
5.006000005006001e-08
9.2199000092199e-05
1.5099000015099e-05
5.011000005011e-06
0.0064999990064999
4.3099000043099e-05
5.006000005006001e-08
0.0064999990064999
2.899000002899e-06
8.3099000083099e-05
1.674000001674e-06
0.0002809990002809
6.399000006399e-06
1.1750000011750002e-08
0.0004766990004766
0.0004545990004545
0.0064999990064999
0.0003199990003199
0.061999999062
0.0009999990009998997
6.199000006199e-06
0.0064999990064999
0.0064999990064999
4.299900004299901e-05
0.0064999990064999
0.0015049990015049
0.0002049990002049
8.2199000082199e-05
0.0003999990003999
0.0010797990010797
0.0010797990010797
0.0001549990001549
4.999000004999e-06
4.3099000043099e-05
0.0064999990064999
2.8099000028099e-05
0.0002305990002305
0.00999999901
0.0009999990009999
8.3099000083099e-05
0.0009999990009998997
0.0010899990010899
4.009900004009901e-05
0.0034999990034999
6.600000006600002e-08
1.999000001999e-06
0.0002601990002601
2.899000002899e-06
0.0001549990001549
2.4299000024299e-05
4.3099000043099e-05
0.0009999990009999
0.0046699990046699
0.0002601990002601
6.199000006199e-06
0.0010797990010797
0.0002129990002129
0.0064999990064999
0.0064999990064999
0.0064999990064999
0.0002679990002679
0.0001549990001549
1.599000001599e-06
0.0010899990010899
9.399000009399e-06
0.0009999990009999
5.8620000058620005e-08
0.000146082000146
0.0006999990006999
0.0064999990064999
1.5099000015099e-05
9.199000009199e-06
2.7899000027899e-05
0.0295999990296
0.0009999990009999
0.0001549990001549
0.0002601990002601
9.9999000099999e-05
4.3099000043099e-05
0.0009999990009999
0.0010797990010797
9.9999000099999e-05
4.299900004299901e-05
0.0009999990009998997
2.9499000029499e-05
0.0002129990002129
0.0015049990015049
0.0004766990004766
0.0001549990001549
0.000146082000146
2.7899000027899e-05
2.8999000028999e-05
0.0001029990001029
0.061999999062
0.0046699990046699
0.0009999990009998997
0.0064999990064999
5.199000005199e-06
